회사명,거래소코드,회계년도,매출액증가율(IFRS),매출액순이익률(IFRS),총자본투자효율(IFRS),CASH FLOW 대 부채비율(IFRS),총자본회전률(IFRS)
(주)디지틀조선일보,033130,2021/12,10.47,8.42,20.5,57.06,0.36
(주)디지틀조선일보,033130,2022/12,3.89,8.78,20.2,71.94,0.36
(주)디케이앤디,263020,2018/12,9.97,7.39,13.45,20.44,0.86
(주)디케이앤디,263020,2019/12,-6.39,7.76,13.44,-35.5,0.71
(주)디케이앤디,263020,2020/12,7.95,2.88,15.7,18.26,0.73
(주)디케이앤디,263020,2021/12,0.46,-10.96,2.81,4.69,0.61
(주)디케이앤디,263020,2022/12,9,2.25,10.71,-3.44,0.59
(주)디케이티,290550,2018/12,-31.08,-6.93,-3.99,-6.6,2.17
(주)디케이티,290550,2019/12,39.92,2.82,12.85,27.05,2.3
(주)디케이티,290550,2020/12,19.16,2.89,13.14,21.82,2.45
(주)디케이티,290550,2021/12,-13.77,-0.7,1.57,9.16,1.25
(주)디케이티,290550,2022/12,-11.63,7.24,10.99,13.88,0.8
(주)디티앤씨,187220,2014/12,35.77,26.35,21.18,35.88,0.49
(주)디티앤씨,187220,2015/12,0.24,10.55,15.86,23.76,0.32
(주)디티앤씨,187220,2016/12,20.74,7.21,17.98,11.88,0.34
(주)디티앤씨,187220,2017/12,14.76,9.45,20.32,15.15,0.34
(주)디티앤씨,187220,2018/12,15.04,10.54,18.17,13.55,0.33
(주)디티앤씨,187220,2019/12,-5.1,-17.35,13.27,14.55,0.28
(주)디티앤씨,187220,2020/12,4.38,-3.58,16.83,13.28,0.29
(주)디티앤씨,187220,2021/12,-6.53,-14.86,13.67,13.69,0.28
(주)디티앤씨,187220,2022/12,0.38,1.11,18.76,15.35,0.29
(주)디티앤씨알오,383930,2022/12,,,,,
(주)디패션,030420,2010/12,-52.88,-41.58,-12.52,-34.42,0.33
(주)디피앤케이,189700,2014/12,0,11.07,26.51,-29.71,1.25
(주)디피앤케이,189700,2015/12,5.03,-7.4,0.31,-15.98,0.96
(주)디피앤케이,189700,2016/12,27.03,-26.38,-18.26,-5.2,1.08
(주)딜리,131180,2011/12,0.17,14.25,15.12,147.04,0.77
(주)딜리,131180,2012/12,10.24,10.86,13.07,89.98,0.69
(주)딜리,131180,2013/12,2.24,10.39,13.24,100.09,0.67
(주)딜리,131180,2014/12,9.64,11.21,15.98,84.46,0.7
(주)딜리,131180,2015/12,14.59,13.42,18.33,55.76,0.73
(주)딜리,131180,2016/12,-10.45,9.82,15.73,154.46,0.62
(주)딜리,131180,2017/12,34.6,5.01,12.89,81.21,0.84
(주)딜리,131180,2018/12,-13.8,4.48,12.42,106.8,0.7
(주)딜리,131180,2019/12,-6.78,5.52,11.74,77.79,0.64
(주)딜리,131180,2020/12,-31.38,-1.16,7.87,80.5,0.44
(주)딜리,131180,2021/12,27.68,8.44,12.14,32.77,0.54
(주)딜리,131180,2022/12,5.36,6.62,11.34,23.84,0.53
(주)딥노이드,315640,2021/12,-9.26,-938.2,-10.96,-83.71,0.06
(주)딥노이드,315640,2022/12,237.15,-167.65,6.71,-91.2,0.19
(주)라닉스,317120,2019/12,0,-1.46,8.73,2.06,0.44
(주)라닉스,317120,2020/12,0.92,-24.98,0.92,-2.48,0.35
(주)라닉스,317120,2021/12,0.96,-27.6,2.88,-8.84,0.24
(주)라닉스,317120,2022/12,19.21,-46.08,-2.61,-9.22,0.25
(주)라온테크,232680,2015/12,,,,,
(주)라온테크,232680,2016/12,,,,,
(주)라온테크,232680,2017/12,,,,,
(주)라온테크,232680,2018/12,0,-1.02,19.24,21.1,1.04
(주)라온테크,232680,2019/12,-48.1,-11.34,12.61,11.94,0.6
(주)라온테크,232680,2020/12,45.65,4.59,19.9,-2.35,0.85
(주)라온테크,232680,2021/12,100.32,15.92,26.19,-1.62,1.16
(주)라온테크,232680,2022/12,61.24,12.58,35.12,22.25,1.4
(주)라이온켐텍,171120,2013/12,10.5,14.14,29.26,136.55,1.49
(주)라이온켐텍,171120,2014/12,10.52,8.8,23.95,83.13,1.33
(주)라이온켐텍,171120,2015/12,0.93,15.52,29.25,79.29,1.15
(주)라이온켐텍,171120,2016/12,4.9,13.7,26.62,108.3,1.01
(주)라이온켐텍,171120,2017/12,8.85,2.88,15.88,80.07,1.04
(주)라이온켐텍,171120,2018/12,5,1.36,14.07,22.32,1.07
(주)라이온켐텍,171120,2019/12,13.14,6.86,24.85,25.73,1.17
(주)라이온켐텍,171120,2020/12,-15.06,5.81,20.66,56.63,0.98
(주)라이온켐텍,171120,2021/12,13.46,5.66,20.88,49.7,1.08
(주)라이온켐텍,171120,2022/12,-0.32,5.8,19.45,33.37,1.02
(주)라이콤,388790,2021/12,,,,,
(주)라이콤,388790,2022/12,,,,,
(주)라이트론,069540,2010/12,7.21,14.22,12.07,57.65,0.94
(주)라이트론,069540,2011/12,26.79,9.43,23.76,33.59,1.02
(주)라이트론,069540,2012/12,17.75,10.95,21.42,8.07,0.99
(주)라이트론,069540,2013/12,-0.98,3.92,17.44,-1.85,0.86
(주)라이트론,069540,2014/12,16.93,6.02,22.64,15.82,0.96
(주)라이트론,069540,2015/12,-43.51,-14.88,10.42,16.79,0.57
(주)라이트론,069540,2016/12,38.82,3.88,17.19,-3.56,0.73
(주)라이트론,069540,2017/12,98.3,-2.41,13.57,-7.1,1.12
(주)라이트론,069540,2018/12,-56.6,-127.37,-22.52,0.11,0.41
(주)라이트론,069540,2019/12,224.85,2.89,26.57,29.81,1.32
(주)라이트론,069540,2020/12,-84.38,-111.79,1.77,19.33,0.24
(주)라이트론,069540,2021/12,141.66,-13.99,11.58,-38.05,0.59
(주)라이트론,069540,2022/12,15.65,0.56,17.38,0.5,0.59
(주)라이프사이언스테크놀로지,285770,2017/12,,,,,
(주)라이프사이언스테크놀로지,285770,2018/12,,,,,
(주)라이프사이언스테크놀로지,285770,2019/12,,,,,
(주)라이프사이언스테크놀로지,285770,2020/12,,,,,
(주)라이프사이언스테크놀로지,285770,2021/12,,,,,
(주)라이프사이언스테크놀로지,285770,2022/12,,,,,
(주)라이프시맨틱스,347700,2021/12,73.87,-134.12,-3.21,-15.66,0.22
(주)라이프시맨틱스,347700,2022/12,-39.17,-118.8,8.53,-30.75,0.09
(주)라파스,214260,2019/12,84.35,0.74,6.47,-17.87,0.4
(주)라파스,214260,2020/12,-17.39,-30.84,0.39,-16.86,0.26
(주)라파스,214260,2021/12,10.18,29.84,13.82,1.06,0.23
(주)라파스,214260,2022/12,8.2,-46.9,-1.04,-4.29,0.21
(주)래몽래인,200350,2021/12,18.32,6,7.03,-2.73,0.82
(주)래몽래인,200350,2022/12,8.24,-14.41,-4.28,-8.47,0.62
(주)랩지노믹스,084650,2014/12,36.74,10.43,32.13,27.97,0.86
(주)랩지노믹스,084650,2015/12,1.67,6.89,33.79,28.96,0.75
(주)랩지노믹스,084650,2016/12,1.98,3.01,24.87,13.53,0.64
(주)랩지노믹스,084650,2017/12,3.11,-13.85,18.28,4.24,0.6
(주)랩지노믹스,084650,2018/12,11.02,-14.43,19.75,-1.32,0.63
(주)랩지노믹스,084650,2019/12,20.47,2.9,27.56,9.96,0.69
(주)랩지노믹스,084650,2020/12,259.81,36.08,61.31,92.92,1.5
(주)랩지노믹스,084650,2021/12,69.47,41.87,62.6,124,1.29
(주)랩지노믹스,084650,2022/12,-29.04,35.18,35.07,167.47,0.63
(주)러셀,217500,2015/12,,,,,
(주)러셀,217500,2016/12,,,,,
(주)러셀,217500,2017/12,,,,,
(주)러셀,217500,2018/12,0,0.13,13.19,21.18,0.74
(주)러셀,217500,2019/12,31.24,10.26,22.45,14.05,0.94
(주)러셀,217500,2020/12,-29,7.22,16.09,64.31,0.65
(주)러셀,217500,2021/12,63.41,13.06,20.9,62.73,0.88
(주)러셀,217500,2022/12,-40.95,10.03,12.91,18.19,0.43
(주)레고켐바이오사이언스,141080,2013/12,12.84,-694.83,-9.73,-82.94,0.06
(주)레고켐바이오사이언스,141080,2014/12,3.6,-998.29,-11.32,-50.99,0.03
(주)레고켐바이오사이언스,141080,2015/12,105.56,-460.58,-4.44,-33.14,0.04
(주)레고켐바이오사이언스,141080,2016/12,781.98,-89.68,-6.73,-34.6,0.2
(주)레고켐바이오사이언스,141080,2017/12,32.35,-39.72,0.68,-28.48,0.24
(주)레고켐바이오사이언스,141080,2018/12,9.62,-108.8,-13.39,-56.01,0.22
(주)레고켐바이오사이언스,141080,2019/12,138.25,29.35,18.65,31.93,0.41
(주)레고켐바이오사이언스,141080,2020/12,-9.41,-14.14,17.04,24.81,0.35
(주)레고켐바이오사이언스,141080,2021/12,-34.9,-72.74,-1.86,-82.62,0.15
(주)레고켐바이오사이언스,141080,2022/12,3.9,-135.95,-12.05,-74.4,0.12
(주)레드로버,060300,2010/12,92.3,8.5,23.03,-3.4,1.05
(주)레드로버,060300,2011/12,10.71,-8.75,3.78,-35.76,0.7
(주)레드로버,060300,2012/12,-43.54,-59.25,-3.94,-78.28,0.32
(주)레드로버,060300,2013/12,87.68,6.62,10.09,-28.15,0.41
(주)레드로버,060300,2014/12,67.53,4.05,12.11,21.74,0.59
(주)레드로버,060300,2015/12,-30.51,-18.78,0.33,29.94,0.37
(주)레드로버,060300,2016/12,8.62,3.65,6.18,-38.14,0.29
(주)레드로버,060300,2017/12,-14.9,-25.5,0.58,-83.11,0.21
(주)레드로버,060300,2018/12,-65.57,-395.51,-33.92,-88.72,0.08
(주)레드로버,060300,2019/12,-24.73,-1048.24,-292.55,-16.63,0.12
(주)레드로버,060300,2020/12,23.47,12.85,12.82,-30.13,0.32
(주)레드로버,060300,2021/12,-37.65,-215.49,-68.08,-27.67,0.24
(주)레드캡투어,038390,2010/12,41.87,7.77,44.83,64.47,0.77
(주)레드캡투어,038390,2011/12,17.77,13.89,43.72,65.5,0.68
(주)레드캡투어,038390,2012/12,12.18,9.57,46.78,78.49,0.69
(주)레드캡투어,038390,2013/12,12.69,9,45.18,76.51,0.73
(주)레드캡투어,038390,2014/12,9.93,8.75,40.81,61.9,0.67
(주)레드캡투어,038390,2015/12,6.24,6.78,38.27,48.74,0.59
(주)레드캡투어,038390,2016/12,13.85,4.91,37.12,47.49,0.59
(주)레드캡투어,038390,2017/12,11.36,3.32,37.55,24.88,0.6
(주)레드캡투어,038390,2018/12,-2.24,5.56,44.38,15.04,0.61
(주)레드캡투어,038390,2019/12,-1.37,8.58,42.35,17.25,0.62
(주)레드캡투어,038390,2020/12,-10.81,5,33.52,-1.74,0.52
(주)레드캡투어,038390,2021/12,-0.34,5.4,31.83,-3.41,0.47
(주)레드캡투어,038390,2022/12,13.68,8.21,28.53,-5.3,0.46
(주)레몬,294140,2020/12,61.41,15.54,31.96,12.95,0.81
(주)레몬,294140,2021/12,-58.31,-155.64,-76.89,63.85,0.46
(주)레몬,294140,2022/12,19.01,-41.13,-15.69,1.93,1.08
(주)레이,228670,2019/12,35.7,17.79,28.79,36.77,1.05
(주)레이,228670,2020/12,-27.03,14.21,20.41,14.47,0.56
(주)레이,228670,2021/12,45.39,-5.57,3.63,13.29,0.58
(주)레이,228670,2022/12,35.93,10.16,15.27,2.09,0.55
(주)레이언스,228850,2016/12,10.8,16.84,19.44,40.49,0.64
(주)레이언스,228850,2017/12,4.67,16.27,16.8,89.43,0.5
(주)레이언스,228850,2018/12,9.59,18.7,20.05,120.41,0.53
(주)레이언스,228850,2019/12,1.81,16.34,17.93,78.56,0.51
(주)레이언스,228850,2020/12,-18.12,-6.87,4.57,139.01,0.41
(주)레이언스,228850,2021/12,27,11.71,14.89,130.15,0.51
(주)레이언스,228850,2022/12,8.7,11.09,12.23,74.15,0.51
(주)레이크머티리얼즈,281740,2017/12,,,,,
(주)레이크머티리얼즈,281740,2018/12,,,,,
(주)레이크머티리얼즈,281740,2019/12,,,,,
(주)레이크머티리얼즈,281740,2020/12,0,4.21,19.68,9.31,0.52
(주)레이크머티리얼즈,281740,2021/12,75.35,22.15,29.87,15.52,0.72
(주)레이크머티리얼즈,281740,2022/12,61.17,20.57,30.71,17.6,0.82
(주)레인보우로보틱스,277810,2021/12,65.28,-87.44,-7.61,-11.37,0.24
(주)레인보우로보틱스,277810,2022/12,51.8,42.42,8.86,-4.7,0.19
(주)렉스엘이앤지,004790,2010/12,-9.35,-45.41,-5.45,-25.09,0.36
(주)렉스엘이앤지,004790,2011/12,-0.77,1.04,8.22,-24.28,0.37
(주)렉스엘이앤지,004790,2012/12,-81.68,-522.11,-63.88,-21.3,0.1
(주)렉스엘이앤지,004790,2013/12,-58.77,-292.69,-18.98,-37.17,0.08
(주)로보로보,215100,2015/12,,,,,
(주)로보로보,215100,2016/12,,,,,
(주)로보로보,215100,2017/12,0,-8.93,-0.16,-41.77,0.51
(주)로보로보,215100,2018/12,17.63,17.41,14.57,73.94,0.58
(주)로보로보,215100,2019/12,-23.29,9.68,8.48,109.91,0.43
(주)로보로보,215100,2020/12,-61.05,-67.32,-9.8,-104.26,0.17
(주)로보로보,215100,2021/12,32.28,-29.25,-2.51,-112.51,0.21
(주)로보로보,215100,2022/12,35.34,-4.13,1.18,80.01,0.25
(주)로보스타,090360,2011/12,12.86,6.46,26.54,7.76,1.55
(주)로보스타,090360,2012/12,-26.44,-5.47,15.34,10.41,1.04
(주)로보스타,090360,2013/12,40.92,1.13,19.17,5.16,1.35
(주)로보스타,090360,2014/12,-6.46,2.65,21.74,12.18,1.2
(주)로보스타,090360,2015/12,42.24,7.66,26.03,9.5,1.49
(주)로보스타,090360,2016/12,16.46,4.41,18.83,6.83,1.29
(주)로보스타,090360,2017/12,36.03,3.67,20.41,7.77,1.55
(주)로보스타,090360,2018/12,-7.4,-1.31,11.15,-2.08,1.26
(주)로보스타,090360,2019/12,-10.05,-2.76,8.19,-15.99,1.02
(주)로보스타,090360,2020/12,-23.69,-11.49,1.21,-14.4,0.85
(주)로보스타,090360,2021/12,6.76,1.83,14.44,-9.57,1.06
(주)로보스타,090360,2022/12,0.1,2.96,14.97,-4.29,1.08
(주)로보티즈,108490,2018/12,34.52,11.71,11.29,3.65,0.42
(주)로보티즈,108490,2019/12,-5.78,9.94,12.1,86.39,0.34
(주)로보티즈,108490,2020/12,-25.06,-4.71,4.14,19.44,0.25
(주)로보티즈,108490,2021/12,17.69,0.92,12.53,0.12,0.26
(주)로보티즈,108490,2022/12,21.77,-1.18,8.93,16.5,0.24
(주)로지시스,067730,2015/12,7.94,1.74,78.43,27.46,1.79
(주)로지시스,067730,2016/12,3.96,1.62,67.77,20.58,1.56
(주)로지시스,067730,2017/12,13.69,1.63,65.92,-2.35,1.63
(주)로지시스,067730,2018/12,-2.04,1.85,72.74,19.68,1.54
(주)로지시스,067730,2019/12,-16.43,-2.97,73.06,11.75,1.33
(주)로지시스,067730,2020/12,-1.78,1.41,74.31,-8.37,1.36
(주)로지시스,067730,2021/12,4.08,6.05,62.19,29.07,1.36
(주)로지시스,067730,2022/12,-4.01,0.62,66.22,22.15,1.3
(주)루닛,328130,2022/12,108.85,-269,-3.02,-148.21,0.14
(주)루멘스,038060,2010/12,84.85,7.37,21.68,8.84,1.26
(주)루멘스,038060,2011/12,38.07,4.32,15.75,31.66,1.5
(주)루멘스,038060,2012/12,43.56,3.55,18.31,23.03,1.83
(주)루멘스,038060,2013/12,23.77,5.34,26.32,37.76,1.97
(주)루멘스,038060,2014/12,-17.05,1.94,13.03,39.92,1.53
(주)루멘스,038060,2015/12,-20.29,-2.66,3.57,17.59,1.21
(주)루멘스,038060,2016/12,-12.4,-1.95,5.58,19.79,1.08
(주)루멘스,038060,2017/12,-16.03,-5.06,-0.88,-0.86,0.96
(주)루멘스,038060,2018/12,-47.03,-16.4,-0.39,-13.56,0.57
(주)루멘스,038060,2019/12,-9.47,-39.49,-14,-4.48,0.62
(주)루멘스,038060,2020/12,-3.39,-8.14,3.4,7.75,0.74
(주)루멘스,038060,2021/12,-4.54,-19.3,-8.17,2.93,0.77
(주)루멘스,038060,2022/12,-16.22,10.07,16.22,-34,0.74
(주)루트로닉,085370,2010/12,2.2,5.18,19.41,24.44,0.78
(주)루트로닉,085370,2011/12,8.3,4.37,19.82,19.43,0.69
(주)루트로닉,085370,2012/12,7.5,2.28,17.33,11.06,0.64
(주)루트로닉,085370,2013/12,15.99,1.46,15.9,12.62,0.66
(주)루트로닉,085370,2014/12,24.82,8.15,20.13,16.61,0.75
(주)루트로닉,085370,2015/12,11.27,11.4,15.76,15.97,0.62
(주)루트로닉,085370,2016/12,14.12,16.29,12.08,15.65,0.47
(주)루트로닉,085370,2017/12,-1.09,4.93,9.7,5.77,0.37
(주)루트로닉,085370,2018/12,7.3,0.99,8.71,-3.25,0.36
(주)루트로닉,085370,2019/12,14.71,-0.02,10.08,-2.85,0.39
(주)루트로닉,085370,2020/12,-5.76,-54.81,-19.03,2.06,0.46
(주)루트로닉,085370,2021/12,48.96,18.26,31.36,43.6,0.81
(주)루트로닉,085370,2022/12,43.57,23.44,44.12,73.74,1.04
(주)룩손에너지홀딩스,033550,2010/12,213.96,-48.68,-2.29,-19.94,0.23
(주)룩손에너지홀딩스,033550,2011/12,364.18,8.54,16.46,-12.97,1.02
(주)룩손에너지홀딩스,033550,2012/12,-58.53,-71.5,-25.43,-1.62,0.48
(주)룽투코리아,060240,2010/12,5.02,-61.66,-9.68,-19.48,0.55
(주)룽투코리아,060240,2011/12,10.16,-29.89,-4.81,-1.29,0.69
(주)룽투코리아,060240,2012/12,24.66,-4.96,9.94,9.09,0.96
(주)룽투코리아,060240,2013/12,-18.63,-4.29,14.97,11.38,0.89
(주)룽투코리아,060240,2014/12,-29.14,-19.2,1.21,-3.46,0.72
(주)룽투코리아,060240,2015/12,17.48,84.6,22.12,-6.5,0.34
(주)룽투코리아,060240,2016/12,272.05,-0.76,9.45,-0.85,0.74
(주)룽투코리아,060240,2017/12,-30.79,-51.69,-13.92,-16.55,0.51
(주)룽투코리아,060240,2018/12,-11.66,28.85,21.5,-28.49,0.48
(주)룽투코리아,060240,2019/12,-15.81,35.1,17.81,-38.63,0.37
(주)룽투코리아,060240,2020/12,77.07,6.6,8.21,-69.62,0.59
(주)룽투코리아,060240,2021/12,-31.81,-30.9,-9.22,14.77,0.44
(주)룽투코리아,060240,2022/12,-38.64,-132.7,-57.02,-304.73,0.38
(주)리노스,039980,2010/12,8.8,7.51,36.81,39.5,1.62
(주)리노스,039980,2011/12,-13.7,7.78,37.18,43.84,1.27
(주)리노스,039980,2012/12,44.08,6.15,25.81,35.47,1.55
(주)리노스,039980,2013/12,-21.89,3.47,20.54,-29.49,1.16
(주)리노스,039980,2014/12,12.45,4.43,22.62,-49.61,1.3
(주)리노스,039980,2015/12,2.9,16.11,21.25,4.19,1.07
(주)리노스,039980,2016/12,2.92,3.13,17.83,4.34,0.96
(주)리노스,039980,2017/12,-7.17,4.77,22.44,-13.08,0.92
(주)리노스,039980,2018/12,-20.14,3.19,19.57,-11.98,0.77
(주)리노스,039980,2019/12,13.45,-0.09,14.46,18.69,0.79
(주)리노스,039980,2020/12,5.36,-7.53,5.54,-16.88,0.87
(주)리노스,039980,2021/12,0.09,1.18,11.19,-29.88,0.97
(주)리노스,039980,2022/12,-5.78,-3.18,6.44,28.77,0.86
(주)리더스코스메틱,016100,2010/12,37.38,-1.16,12.41,36.39,1.09
(주)리더스코스메틱,016100,2011/12,14.26,32.81,34.85,2.93,0.85
(주)리더스코스메틱,016100,2012/12,19.62,-5.41,8.57,4.39,0.77
(주)리더스코스메틱,016100,2013/12,17.57,-7.16,9.63,11.03,0.88
(주)리더스코스메틱,016100,2014/12,73.3,13.63,40.28,46.21,1.34
(주)리더스코스메틱,016100,2015/12,44.33,13.82,34.66,10.59,1.32
(주)리더스코스메틱,016100,2016/12,-28.08,3.81,17,10.33,0.76
(주)리더스코스메틱,016100,2017/12,-42.7,-8.52,4.11,22.01,0.43
(주)리더스코스메틱,016100,2018/12,20.3,-13.47,3.38,5.57,0.55
(주)리더스코스메틱,016100,2019/12,-49.71,-135.15,-32.29,-17.82,0.35
(주)리더스코스메틱,016100,2020/12,-18.03,-16.63,8,-24.89,0.37
(주)리더스코스메틱,016100,2021/12,-15.99,152.12,51.77,7.27,0.31
(주)리더스코스메틱,016100,2022/12,140.03,-0.45,14.7,25.04,0.75
(주)리드,197210,2015/12,5.27,3.66,21.49,-9.8,1.51
(주)리드,197210,2016/12,-17.03,0.73,9.92,5.58,0.9
(주)리드,197210,2017/12,5.65,-60.23,-39.38,1.6,0.79
(주)리드,197210,2018/12,-14.16,-34.85,-9.77,-9.52,0.44
(주)리드,197210,2019/12,-47.57,-291.23,-141.64,-15.9,0.25
(주)리드코프,012700,2010/12,21.41,10.65,16.33,-20.09,0.8
(주)리드코프,012700,2011/12,22.52,11.1,15.69,-22.11,0.73
(주)리드코프,012700,2012/12,13.64,10.54,14.03,-15.53,0.67
(주)리드코프,012700,2013/12,4.71,12.02,14.44,-8.25,0.62
(주)리드코프,012700,2014/12,23.13,10.73,13.16,-7.68,0.66
(주)리드코프,012700,2015/12,2.44,10.53,11.63,-12.84,0.57
(주)리드코프,012700,2016/12,16.95,6.99,9.73,-13.3,0.57
(주)리드코프,012700,2017/12,-1.54,7.83,7.99,-14.14,0.48
(주)리드코프,012700,2018/12,5.4,6.02,7.1,-8.9,0.46
(주)리드코프,012700,2019/12,10.16,6.99,9.23,10.81,0.52
(주)리드코프,012700,2020/12,-25.51,9.58,8.82,14.83,0.4
(주)리드코프,012700,2021/12,34.45,6.81,7.4,-3.85,0.46
(주)리드코프,012700,2022/12,36.56,4.82,8.07,3.54,0.6
(주)리메드,302550,2019/12,131.76,23.52,24.85,14.07,0.66
(주)리메드,302550,2020/12,-10.34,-9.83,4.33,5.98,0.31
(주)리메드,302550,2021/12,21.42,7.59,9.88,-0.28,0.27
(주)리메드,302550,2022/12,5.58,22.26,14.89,2.99,0.27
(주)리튬포어스,073570,2010/12,338.14,1.49,-0.08,-3.28,0.81
(주)리튬포어스,073570,2011/12,-34.54,-8.23,-0.75,2.53,0.6
(주)리튬포어스,073570,2012/12,-57.95,-75.37,-19.93,4.83,0.31
(주)리튬포어스,073570,2013/12,-24.65,-64.83,-12.91,-0.68,0.29
(주)리튬포어스,073570,2014/12,615.81,-21.83,99.09,24.15,2.82
(주)리튬포어스,073570,2015/12,-87.2,-4.88,21.48,130.24,0.53
(주)리튬포어스,073570,2016/12,-68.58,-237.11,-26.91,-10.28,0.17
(주)리튬포어스,073570,2017/12,111.21,-97.37,-24.05,-131.25,0.33
(주)리튬포어스,073570,2018/12,-59.45,-366.6,-25.17,-23.32,0.11
(주)리튬포어스,073570,2019/12,489.31,5.83,10.09,-24.23,0.47
(주)리튬포어스,073570,2020/12,5.5,-12.89,9.09,17.85,0.49
(주)리튬포어스,073570,2021/12,-29.41,-74.02,-11.1,12.8,0.34
(주)리튬포어스,073570,2022/12,15.69,432.37,49.13,-4.36,0.14
(주)리파인,377450,2021/12,8.51,28.7,26.31,126.84,0.6
(주)리파인,377450,2022/12,-6.29,32.11,22.99,145.11,0.37
(주)링네트,042500,2010/12,7.54,5.96,23.35,7.13,1.36
(주)링네트,042500,2011/12,16.59,2.89,21.56,6.34,1.31
(주)링네트,042500,2012/12,9.79,5.29,24.96,8.88,1.33
(주)링네트,042500,2013/12,23.69,5.85,26.81,7.25,1.48
(주)링네트,042500,2014/12,18.78,4.3,25.35,1.78,1.59
(주)링네트,042500,2015/12,-13.02,4.06,24.86,27.57,1.28
(주)링네트,042500,2016/12,27.19,2.64,23.07,16.72,1.52
(주)링네트,042500,2017/12,16.09,3.18,26.98,-2.22,1.71
(주)링네트,042500,2018/12,-6.06,2.47,24.72,22.05,1.58
(주)링네트,042500,2019/12,-4.82,5.57,29.58,13,1.43
(주)링네트,042500,2020/12,12.34,4.61,23.2,16.51,1.37
(주)링네트,042500,2021/12,43.73,3.79,25.13,-2.11,1.69
(주)링네트,042500,2022/12,-4.38,5.42,22.88,-31.5,1.41
(주)링크제니시스,219420,2018/12,-2.24,20.22,19.28,58.72,0.46
(주)링크제니시스,219420,2019/12,-4.5,7.03,18.44,59.13,0.3
(주)링크제니시스,219420,2020/12,16.75,4.51,13.78,31.35,0.33
(주)링크제니시스,219420,2021/12,18.3,27,24.73,57.74,0.35
(주)링크제니시스,219420,2022/12,-4.84,12.86,17.66,99.99,0.32
(주)마니커에프앤지,195500,2019/12,0.42,2.95,28.09,22.44,1.79
(주)마니커에프앤지,195500,2020/12,-7.55,3.58,18.71,13.22,1.27
(주)마니커에프앤지,195500,2021/12,-7.98,-0.21,11.15,14.15,0.88
(주)마니커에프앤지,195500,2022/12,5.22,-0.29,11.79,-7.37,0.86
(주)마음에이아이,377480,2021/12,-16.49,18.2,27.19,-81.76,0.24
(주)마음에이아이,377480,2022/12,17.91,-58.72,6.4,-44.95,0.23
(주)마이스코,088700,2010/12,-7.72,-26.72,-2.84,5.88,0.4
(주)마이스코,088700,2011/12,48.25,-10.27,4.4,-0.48,0.57
(주)마이스코,088700,2012/12,-3.02,-22.19,-0.5,0.43,0.59
(주)마이크로디지탈,305090,2019/12,-16.88,-160.39,-11.15,-60.77,0.22
(주)마이크로디지탈,305090,2020/12,-41.67,-457.11,-28.43,-41.55,0.1
(주)마이크로디지탈,305090,2021/12,87.96,-177.21,-9.95,-27.99,0.15
(주)마이크로디지탈,305090,2022/12,106.38,-105.41,-4.77,-23.41,0.28
(주)마이크로컨텍솔루션,098120,2010/12,0.52,13.41,32.46,57.46,0.86
(주)마이크로컨텍솔루션,098120,2011/12,54.33,18.31,42.47,88.84,1.14
(주)마이크로컨텍솔루션,098120,2012/12,3.97,19.06,37.59,150.7,0.97
(주)마이크로컨텍솔루션,098120,2013/12,9.46,18.31,34.06,132.93,0.91
(주)마이크로컨텍솔루션,098120,2014/12,43.14,20.71,38.7,90.5,1.04
(주)마이크로컨텍솔루션,098120,2015/12,-21.79,11.73,23.16,119,0.72
(주)마이크로컨텍솔루션,098120,2016/12,-25.62,3.13,15.14,78.23,0.54
(주)마이크로컨텍솔루션,098120,2017/12,-1.33,-14.13,6.55,48.39,0.58
(주)마이크로컨텍솔루션,098120,2018/12,-2.74,-17.88,4.78,29.55,0.64
(주)마이크로컨텍솔루션,098120,2019/12,39.29,2.56,25.68,-5.47,0.94
(주)마이크로컨텍솔루션,098120,2020/12,12.44,2.91,26.67,18.49,0.97
(주)마이크로컨텍솔루션,098120,2021/12,56.57,12.46,36.57,56.51,1.29
(주)마이크로컨텍솔루션,098120,2022/12,-0.61,11.76,34.82,113.58,1.11
(주)마크로젠,038290,2010/12,0,4.76,24.33,56.58,0.5
